date,hours
2025-09-03,0.09805555555555556
2025-09-04,9.0
2025-09-05,3.0236111111111112
2025-09-06,1.0347222222222223
2025-09-07,0.059444444444444446
2025-09-08,1.1744444444444444
2025-09-09,2.278888888888889
2025-09-11,3.053888888888889
2025-09-12,2.8841666666666663
